z [cm];W [rad];W' [rad/cm];MT,tot [kNcm];MT,primario [kNcm];MT,secondario [kNcm];Bimomento [kNcm^2]
726;-0,0007239511103381002;-0,0006874903664769172;-546,6228117027281;-0,910512241362029;-545,712299461366;122961,47493449769
727;-0,0007250832431760779;-0,0006710569103518527;-546,622811702728;-0,8887477720699936;-545,734063930658;123507,19810816203
728;-0,000726187926275712;-0,0006545506798902867;-546,622811702728;-0,8668869204466957;-545,7559247822812;124052,94309448647
729;-0,0007272650383439438;-0,0006379716721771622;-546,622811702728;-0,8449296826314336;-545,7778820200965;124598,7099898553
730;-0,0007283144580828849;-0,0006213198842845435;-546,6228117027281;-0,8228760547464495;-545,7999356479817;125144,49889065666
731;-0,0007293360641898172;-0,0006045953132714499;-546,622811702728;-0,8007260328967082;-545,8220856698313;125690,30989328257
732;-0,0007303297353571381;-0,0005877979561841329;-546,6228117027281;-0,7784796131702656;-545,8443320895578;126236,14309412897
733;-0,0007312953502721098;-0,0005709278100560766;-546,6228117027281;-0,7561367916382679;-545,8666749110898;126781,99858959562
734;-0,0007322327876172763;-0,0005539848719077756;-546,622811702728;-0,7336975643546579;-545,8891141383733;127327,87647608643
735;-0,0007331419260701022;-0,0005369691387469011;-546,622811702728;-0,7111619273563958;-545,9116497753715;127873,77685000899
736;-0,0007340226443030562;-0,0005198806075683571;-546,622811702728;-0,6885298766635322;-545,9342818260644;128419,69980777505
737;-0,0007348748209836109;-0,0005027192753541687;-546,6228117027279;-0,665801408279061;-545,9570102944488;128965,64544580031
738;-0,0007356983347741597;-0,0004854851390734827;-546,622811702728;-0,6429765181889204;-545,9798351845391;129511,61386050451
739;-0,0007364930643321832;-0,0004681781956824005;-546,6228117027281;-0,6200552023617711;-546,0027565003663;130057,60514831131
740;-0,0007372588883098052;-0,00045079844212436715;-546,6228117027279;-0,5970374567495118;-546,0257742459784;130603,61940564848
741;-0,0007379956853541259;-0,0004333458753302266;-546,6228117027281;-0,5739232772873522;-546,0488884254407;131149,65672894786
742;-0,0007387033341072768;-0,00041582049221733364;-546,6228117027281;-0,5507126598926367;-546,0720990428355;131695,71721464535
743;-0,000739381713206283;-0,00039822228969060847;-546,6228117027281;-0,5274056004662419;-546,0954061022618;132241,8009591809
744;-0,0007400307012826457;-0,00038055126464209277;-546,622811702728;-0,5040020948919877;-546,1188096078359;132787,90805899858
745;-0,0007406501769630647;-0,0003628074139508386;-546,6228117027281;-0,48050213903649064;-546,1423095636916;133334,03861054662
746;-0,0007412400188686885;-0,00034499073448318596;-546,6228117027281;-0,4569057287495315;-546,1659059739785;133880,19271027748
747;-0,0007418001056158918;-0,0003271012230924297;-546,6228117027279;-0,4332128598636139;-546,1895988428643;134426,37045464743
748;-0,0007423303158151373;-0,00030913887661920825;-546,622811702728;-0,4094235281944794;-546,2133881745335;134972,57194011746
749;-0,0007428305280721692;-0,0002911036918908927;-546,6228117027279;-0,3855377295402983;-546,2372739731876;135518,79726315226
750;-0,0007433006209872917;-0,0002729956657227528;-546,622811702728;-0,36155545968321384;-546,2612562430447;136065,0465202209
751;-0,0007437404731553132;-0,0002548147949164026;-546,622811702728;-0,33747671438728355;-546,2853349883407;136611,3198077968
752;-0,0007441499631659909;-0,0002365610762609105;-546,6228117027281;-0,31330148939994984;-546,3095102133282;137157,61722235748
753;-0,0007445289696033641;-0,00021823450653241094;-546,622811702728;-0,28902978045152505;-546,3337819222764;137703,9388603848
754;-0,000744877371046504;-0,0001998350824945483;-546,622811702728;-0,26466158325577976;-546,3581501194722;138250,28481836474
755;-0,0007451950460686529;-0,00018136280089758872;-546,6228117027279;-0,24019689350876652;-546,3826148092191;138796,65519278788
756;-0,0007454818732378632;-0,00016281765847914187;-546,6228117027279;-0,21563570688977549;-546,4071759958381;139343,05008014885
757;-0,0007457377311168301;-0,00014419965196404982;-546,6228117027281;-0,19097801906118758;-546,4318336836669;139889,46957694666
758;-0,0007459624982625312;-0,000125508778063943;-546,6228117027279;-0,1662238256678861;-546,45658787706;140435,9137796847
759;-0,0007461560532266709;-0,00010674503347807285;-546,622811702728;-0,1413731223383597;-546,4814385803896;140982,38278487077
760;-0,0007463182745552355;-8,790841489225709e-05;-546,622811702728;-0,1164259046833053;-546,5063857980447;141528,8766890169
761;-0,0007464490407888547;-6,899891898015653e-05;-546,622811702728;-0,09138216829731931;-546,5314295344307;142075,3955886398
762;-0,0007465482304625792;-5,001654240188724e-05;-546,622811702728;-0,06624190875705947;-546,5565697939709;142621,93958026014
763;-0,0007466157221057146;-3,096128180501978e-05;-546,622811702728;-0,0410051216225682;-546,5818065811054;143168,5087604036
764;-0,0007466513942422925;-1,1833133824246111e-05;-546,6228117027281;-0,01567180243683155;-546,6071399002913;143715,10322559974
765;-0,0007466551253903775;7,367904918786916e-06;-546,6228117027279;0,009758053274441392;-546,6325697560023;144261,72307238297
